,Unnamed: 0,anime_id,name,genre,type,episodes,rating,members
11321,11321,21597,yabai fukushuu yami site,Hentai,OVA,2.0,6.83,3010.0
11322,11322,27363,yakata kannou kitan,Hentai,OVA,2.0,6.83,2465.0
11323,11323,12957,first love,Hentai,OVA,3.0,6.82,3466.0
11324,11324,23033,furueru kuchibiru,Hentai,OVA,1.0,6.82,3285.0
11325,11325,33769,imouto to sono yuujin ga ero sugite ore no kokan ga yabai,Hentai,OVA,1.0,6.82,1307.0
11326,11326,10457,jk to inkou kyoushi 4,Hentai,OVA,2.0,6.82,3914.0
11327,11327,11747,kiriya hakushaku ke no roku shimai,Hentai,OVA,2.0,6.82,2729.0
11328,11328,24021,sei shoujo the animation,Hentai,OVA,1.0,6.81,2159.0
11329,11329,2352,daiakuji the xena buster,Hentai,OVA,6.0,6.81,4458.0
11330,11330,20379,junk land the animation,"Hentai, School",OVA,1.0,6.8,2321.0
11331,11331,21349,kichiku haha shimai choukyou nikki,Hentai,OVA,3.0,6.8,2143.0
11332,11332,11807,school,Hentai,OVA,2.0,6.81,2579.0
11333,11333,28859,shabura rental ecchi na oneesan to no eroero rental obenkyou the animation,Hentai,OVA,1.0,6.81,2068.0
11334,11334,17251,wanna spartansex spermax ,Hentai,OVA,2.0,6.82,3367.0
11335,11335,2411,ane to boin,Hentai,OVA,2.0,6.8,6564.0
11336,11336,7730,issho ni h shiyo,Hentai,OVA,6.0,6.8,4926.0
11337,11337,29085,sei yariman sisters pakopako nikki the animation,Hentai,OVA,1.0,6.8,2324.0
11338,11338,4590,soukan yuugi,Hentai,OVA,2.0,6.8,4491.0
11339,11339,15867,zettai junshu kyousei kozukuri kyokashou ,Hentai,OVA,2.0,6.8,4538.0
11340,11340,3286,gibo no toiki haitoku kokoro ni tadayou haha no iroka,Hentai,OVA,2.0,6.79,3536.0
11341,11341,5651,helter skelter hakudaku no mura,Hentai,OVA,4.0,6.79,3898.0
11342,11342,33768,oide yo shiritsu yarimakuri gakuen,Hentai,OVA,1.0,6.79,1059.0
11343,11343,10590,reunion,"Harem, Hentai",OVA,2.0,6.79,3965.0
11344,11344,2505,ringetsu the animation,Hentai,OVA,3.0,6.79,3512.0
11345,11345,830,sexfriend,Hentai,OVA,2.0,6.79,9174.0
11346,11346,11745,aku no onna kanbu,Hentai,OVA,2.0,6.78,4229.0
11347,11347,2353,daiakuji the xena buster specials,Hentai,Special,2.0,6.78,2220.0
11348,11348,2441,koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2.0,6.78,3092.0
11349,11349,9970,floating material,Hentai,OVA,2.0,6.77,4567.0
11350,11350,14995,jk to ero giin sensei,Hentai,OVA,2.0,6.77,2659.0
11351,11351,6531,kimihagu,Hentai,OVA,2.0,6.77,2756.0
11352,11352,30242,kuro no kyoushitsu,Hentai,OVA,1.0,6.77,2530.0
11353,11353,22543,kyonyuu kazoku saimin,Hentai,OVA,1.0,6.77,2521.0
11354,11354,22039,mou hasamazu ni wa irarenai hoshi ni onegai shitara konnani okkiku nacchatta ,Hentai,OVA,1.0,6.77,1990.0
11355,11355,2681,spaceship agga ruter,"Comedy, Hentai, Sci-Fi, Space",OVA,4.0,6.77,1180.0
11356,11356,6122,jinkou shoujo henshin sex android,Hentai,OVA,2.0,6.76,3287.0
11357,11357,2417,saigo no door wo shimero ,"Comedy, Drama, Romance, Yaoi",OVA,1.0,6.76,9076.0
11358,11358,9328,shoujo senki soul eater,Hentai,OVA,1.0,6.76,6706.0
11359,11359,11467,tsf monogatari,Hentai,OVA,2.0,6.76,6162.0
11360,11360,19569,junjou shoujo et cetera,Hentai,OVA,2.0,6.75,2640.0
11361,11361,33979,kowaremono risa plus the animation,Hentai,OVA,1.0,6.75,1345.0
11362,11362,221,mezzo forte,"Action, Comedy, Hentai, Sci-Fi",OVA,2.0,6.75,14651.0
11363,11363,5743,saimin ryoujoku gakuen,Hentai,OVA,3.0,6.75,3023.0
11364,11364,12373,star jewel,"Hentai, Yuri",OVA,1.0,6.75,2430.0
11365,11365,3537,cleavage,Hentai,OVA,2.0,6.74,6250.0
11366,11366,29573,fukubiki triangle futaba wa atafuta ,Hentai,OVA,1.0,6.74,2720.0
11367,11367,24987,furueru kuchibiru episode 0,Hentai,OVA,1.0,6.74,1953.0
11368,11368,5214,gakuen shimai,Hentai,OVA,2.0,6.74,2864.0
11369,11369,17491,garden,Hentai,OVA,2.0,6.73,4334.0
11370,11370,30741,hyoudou ibuki kanpeki ibuki kaichou ga kousoku do m na wake,Hentai,OVA,2.0,6.75,2568.0
11371,11371,12057,my imouto koakuma na a cup,Hentai,OVA,2.0,6.74,5400.0
11372,11372,15409,oyakodon oppai tokumori bonyuu tsuyudaku de,Hentai,OVA,1.0,6.73,2634.0
11373,11373,2410,soreyuke marin chan,"Hentai, Sci-Fi",OVA,3.0,6.74,1934.0
11374,11374,3707,soukou kijo iris,Hentai,OVA,4.0,6.74,2958.0
11375,11375,6686,chinetsu karte the devilish cherry,Hentai,OVA,2.0,6.73,2586.0
11376,11376,2531,gibomai,Hentai,OVA,2.0,6.73,3419.0
11377,11377,4342,harukoi otome,"Harem, Hentai",OVA,2.0,6.73,3844.0
11378,11378,2539,itazura the animation,Hentai,OVA,2.0,6.73,4577.0
11379,11379,3940,oshiete re maid,Hentai,OVA,2.0,6.73,3126.0
11380,11380,320,a kite,"Action, Drama, Hentai, Police",OVA,2.0,6.72,27941.0
11381,11381,2413,boin,Hentai,OVA,2.0,6.72,6383.0
11382,11382,9442,bust to bust chichi wa chichi ni,Hentai,OVA,3.0,6.72,3954.0
11383,11383,1780,choukou tenshi escalayer,"Demons, Hentai, Sci-Fi, Super Power",OVA,3.0,6.72,6574.0
11384,11384,30583,futabu mix futanari world,"Hentai, School, Yuri",OVA,1.0,6.72,3323.0
11385,11385,28313,kanojo wa dare to demo sex suru ,Hentai,OVA,2.0,6.72,3054.0
11386,11386,7276,natsumushi the animation,Hentai,OVA,2.0,6.72,3044.0
11387,11387,24271,paizuri cheerleader vs sakunyuu ouendan ,Hentai,OVA,1.0,6.72,2089.0
11388,11388,2442,zoku koihime,"Fantasy, Harem, Hentai, Magic, Supernatural",OVA,2.0,6.72,1711.0
11389,11389,7456,discipline zero,Hentai,OVA,2.0,6.71,5082.0
11390,11390,27603,jutaijima,Hentai,OVA,2.0,6.71,2345.0
11391,11391,5054,kojin jugyou the animation schoolgirl ready for a private lesson,Hentai,OVA,2.0,6.71,2247.0
11392,11392,4027,makai tenshi djibril episode 2,"Hentai, Magic, Super Power",OVA,4.0,6.71,3594.0
11393,11393,5347,bible black imari ryoujoku genba,Hentai,Special,1.0,6.7,7393.0
11394,11394,9761,finder series,"Action, Drama, Yaoi",OVA,2.0,6.7,8792.0
11395,11395,14047,ikusa otome valkyrie g,"Fantasy, Hentai, Supernatural",OVA,2.0,6.7,1944.0
11396,11396,2988,mahou shoujo ai,"Action, Hentai, Horror, Supernatural",OVA,5.0,6.7,4755.0
11397,11397,5424,oppai life,Hentai,OVA,2.0,6.7,4247.0
11398,11398,3058,darling,Hentai,OVA,3.0,6.69,3600.0
11399,11399,3944,dokidoki oyako lesson oshiete h na obenkyou,Hentai,OVA,2.0,6.69,4437.0
11400,11400,13937,saishuu chikan densha next,Hentai,OVA,2.0,6.69,2254.0
11401,11401,4127,shion,"Action, Fantasy, Hentai, Supernatural",OVA,4.0,6.69,2273.0
11402,11402,4607,tsuma to mama to boin,Hentai,OVA,2.0,6.69,3437.0
11403,11403,1041,zetsuai 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1.0,6.69,7117.0
11404,11404,5427,ikusa otome valkyrie 2,"Demons, Fantasy, Hentai, Supernatural",OVA,3.0,6.68,2745.0
11405,11405,31397,mesu kyoushi 4 kegasareta kyoudan,Hentai,OVA,2.0,6.68,2444.0
11406,11406,16644,soushi souai junai mellow yori,Hentai,OVA,1.0,6.67,2060.0
11407,11407,1042,bronze zetsuai since 1989,"Drama, Music, Romance, Sports, Yaoi",OVA,1.0,6.67,6824.0
11408,11408,4698,jokei kazoku inbou,Hentai,OVA,2.0,6.67,2735.0
11409,11409,19103,mesu saga persona,Hentai,OVA,1.0,6.66,2005.0
11410,11410,3888,toumei ningen ova ,Hentai,OVA,2.0,6.67,4631.0
11411,11411,14993,gogo no kouchou junai mellow yori,Hentai,OVA,1.0,6.66,2717.0
11412,11412,2960,kininaru roommate,Hentai,OVA,2.0,6.66,3237.0
11413,11413,2377,kisaku,Hentai,OVA,6.0,6.66,1563.0
11414,11414,2982,yuuwaku,"Hentai, School",OVA,2.0,6.66,3499.0
11415,11415,3999,dorei maid princess,"Fantasy, Hentai",OVA,4.0,6.65,2948.0
11416,11416,1635,ai shimai 2 futari no kajitsu,Hentai,OVA,2.0,6.64,5247.0
11417,11417,24967,ane kyun joshi ga ie ni kita ,Hentai,OVA,1.0,6.64,2696.0
11418,11418,1783,imouto jiru,Hentai,OVA,2.0,6.64,5952.0
11419,11419,7708,machi gurumi no wana hakudaku ni mamireta shitai,Hentai,OVA,4.0,6.64,4348.0
11420,11420,8651,newmanoid cam cam castin,Hentai,OVA,1.0,6.64,2307.0
11421,11421,29705,shoujo kyouiku,Hentai,OVA,2.0,6.64,2680.0
11422,11422,1263,suika,"Drama, Fantasy, Hentai, Romance",OVA,3.0,6.64,3483.0
11423,11423,24745,yobai suru shichinin no harame,"Harem, Hentai",OVA,2.0,6.63,1745.0
11424,11424,20589,bikyaku seido kaichou ai,Hentai,OVA,1.0,6.63,2051.0
11425,11425,10420,gakuen 3,Hentai,OVA,2.0,6.63,2188.0
11426,11426,33291,pinkerton,Hentai,OVA,1.0,6.63,1648.0
11427,11427,8987,princess knight catue,Hentai,OVA,3.0,6.63,3006.0
11428,11428,10546,rinkan club,Hentai,OVA,4.0,6.63,3107.0
11429,11429,3171,ryoujoku hitozuma onsen,Hentai,OVA,2.0,6.63,2099.0
11430,11430,15539,unsweet netorare ochita onna tachi,"Hentai, School",OVA,1.0,6.63,2156.0
11431,11431,1634,ai shimai futari no kajitsu,Hentai,OVA,3.0,6.62,6387.0
11432,11432,20995,himekishi olivia,Hentai,OVA,2.0,6.61,2350.0
11433,11433,14661,kindan no byoutou the animation,"Harem, Hentai",OVA,2.0,6.62,2150.0
11434,11434,23719,rennyuu tales the animation,Hentai,OVA,1.0,6.62,1859.0
11435,11435,7969,rin x sen hakudaku onna kyoushi to yaroudomo,Hentai,OVA,2.0,6.62,3907.0
11436,11436,23305,shin sei yariman gakuen enkou nikki the animation,Hentai,OVA,1.0,6.62,2563.0
11437,11437,4278,shishunki shoujo,"Hentai, School",OVA,2.0,6.62,1843.0
11438,11438,11997,tsundere inran shoujo sukumi,Hentai,OVA,2.0,6.62,4042.0
11439,11439,9968,wana hakudaku mamire no houkago,Hentai,OVA,2.0,6.62,2887.0
11440,11440,30812,gyakuten majo saiban chijo na majo ni sabakarechau the animation,Hentai,OVA,1.0,6.6,2791.0
11441,11441,17541,kotowari kimi no kokoro no koboreta kakera,Hentai,OVA,2.0,6.61,2886.0
11442,11442,1360,makai tenshi djibril,Hentai,OVA,4.0,6.61,5641.0
11443,11443,3302,megachu ,"Hentai, Supernatural",OVA,3.0,6.61,3991.0
11444,11444,33514,nama lo re furachimono the animation,Hentai,OVA,1.0,6.61,1325.0
11445,11445,21393,shiiba san no ura no kao with imouto lip,Hentai,OVA,1.0,6.61,1786.0
11446,11446,13223,bible black new testament recap,Hentai,OVA,1.0,6.6,2777.0
11447,11447,10792,haramasete seiryuu kun ,"Comedy, Harem, Hentai",OVA,2.0,6.61,2754.0
11448,11448,3622,ikusa otome suvia,"Fantasy, Hentai",OVA,4.0,6.6,2954.0
11449,11449,9310,ryoujoku famiresu choukyou menu,Hentai,OVA,2.0,6.6,3463.0
11450,11450,2275,saishuu chikan densha,Hentai,OVA,3.0,6.6,2445.0
11451,11451,2276,shin saishuu chikan densha,Hentai,OVA,3.0,6.6,2163.0
11452,11452,14129,starless 21st century nymphomaniacs,Hentai,OVA,4.0,6.6,3603.0
11453,11453,2134,famiresu senshi purin,Hentai,OVA,3.0,6.59,2528.0
11454,11454,33865,hachishaku hachiwa keraku meguri igyou kaikitan the animation,"Hentai, Supernatural",OVA,1.0,6.59,481.0
11455,11455,2394,ma ga ochiru yoru,Hentai,OVA,3.0,6.59,2684.0
11456,11456,5603,shin ringetsu,"Drama, Hentai, Supernatural",OVA,2.0,6.59,2295.0
11457,11457,8294,shinshou genmukan,Hentai,OVA,4.0,6.59,2261.0
11458,11458,2140,aniyome,Hentai,OVA,2.0,6.58,2865.0
11459,11459,9309,kansen 3 shuto houkai,Hentai,OVA,2.0,6.58,2654.0
11460,11460,12961,kansen 5 the daybreak,Hentai,OVA,4.0,6.58,2928.0
11461,11461,2148,okane ga nai,"Drama, Romance, Yaoi",OVA,4.0,6.58,27367.0
11462,11462,32864,jk to ero konbini tenchou,Hentai,OVA,1.0,6.57,2194.0
11463,11463,6986,kansen inyoku no rensa,Hentai,OVA,2.0,6.57,3816.0
11464,11464,5643,kimi no na wo yobeba,"Hentai, School",OVA,2.0,6.57,2189.0
11465,11465,24851,madonna kanjuku body collection,"Harem, Hentai",OVA,1.0,6.57,1786.0
11466,11466,10256,shion special,Hentai,Special,1.0,6.58,860.0
11467,11467,2870,yagami yuu,Hentai,OVA,1.0,6.57,3770.0
11468,11468,2325,angel blade punish ,"Adventure, Hentai, Magic, Sci-Fi",OVA,3.0,6.56,3957.0
11469,11469,25877,demonion gaiden,Hentai,OVA,2.0,6.56,2345.0
11470,11470,6337,hitoriga the animation,Hentai,OVA,4.0,6.56,2878.0
11471,11471,3917,hitozuma cosplay kissa 2 hitozuma lovelove cosplay ova,Hentai,OVA,2.0,6.56,1615.0
11472,11472,2896,houkago nureta seifuku,Hentai,OVA,3.0,6.56,5847.0
11473,11473,7581,otome chibaku yuugi,Hentai,OVA,2.0,6.56,2552.0
11474,11474,11031,vampire,"Hentai, Supernatural",OVA,2.0,6.56,2589.0
11475,11475,9721,aisai nikki,Hentai,OVA,1.0,6.55,4978.0
11476,11476,33393,enkou shoujo rikujoubu yukki no baai the animation,Hentai,OVA,1.0,6.54,1402.0
11477,11477,31518,honoo no haramase motto hatsuiku karada sokutei 2,"Harem, Hentai, School",OVA,1.0,6.55,1729.0
11478,11478,7712,kansen 2 inzai toshi,Hentai,OVA,2.0,6.55,2754.0
11479,11479,1785,little monica monogatari,Hentai,OVA,2.0,6.55,5710.0
11480,11480,10770,mahou shoujo elena,"Hentai, Magic, Supernatural",OVA,3.0,6.55,3302.0
11481,11481,11349,soredemo tsuma wo aishiteru,Hentai,OVA,3.0,6.54,3122.0
11482,11482,1403,tsumamigui,Hentai,OVA,2.0,6.55,2651.0
11483,11483,7583,valkyrie choukyou semen tank no ikusa otome 10 nin shimai,Hentai,OVA,2.0,6.55,2551.0
11484,11484,823,virgin night,"Hentai, Romance",OVA,1.0,6.55,2171.0
11485,11485,1387,yakin byoutou,Hentai,OVA,10.0,6.55,6061.0
11486,11486,3239,cream lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",OVA,38.0,6.54,2603.0
11487,11487,31401,creamy pie,Hentai,OVA,2.0,6.54,2481.0
11488,11488,3050,panchira teacher,"Hentai, School",OVA,2.0,6.54,4881.0
11489,11489,3995,tokubetsu byoutou,Hentai,OVA,2.0,6.54,2572.0
11490,11490,30128,allargando the animation,Hentai,OVA,1.0,6.53,2115.0
11491,11491,9545,elf hime nina,"Fantasy, Hentai, Supernatural",OVA,3.0,6.53,2684.0
11492,11492,24453,fetikano ,Hentai,OVA,1.0,6.53,2024.0
11493,11493,4816,gakuen 2,"Hentai, School",OVA,2.0,6.53,2217.0
11494,11494,2188,maid in heaven supers,Hentai,OVA,2.0,6.53,3853.0
11495,11495,33588,shinkyoku no grimoire the animation unico no natsuyasumi,"Fantasy, Hentai",Special,1.0,6.53,415.0
11496,11496,33993,300 en no otsukiai,Hentai,OVA,1.0,6.53,902.0
11497,11497,2955,hana no joshi announcer newscaster etsuko,Hentai,OVA,2.0,6.52,4874.0
11498,11498,33153,houkago initiation,Hentai,OVA,1.0,6.52,1613.0
11499,11499,24849,inyutsu no yakata the animation,Hentai,OVA,1.0,6.52,1821.0
11500,11500,21059,oppai infinity the animation,Hentai,OVA,1.0,6.51,1885.0
11501,11501,5455,saimin jutsu the animation 2nd,Hentai,OVA,2.0,6.52,2209.0
11502,11502,10421,bi chiku beach nangoku nyuujoku satsueikai,Hentai,OVA,1.0,6.51,2863.0
11503,11503,4057,inyouchuu shoku,"Demons, Fantasy, Hentai",OVA,2.0,6.51,3056.0
11504,11504,24317,love colon,Hentai,OVA,2.0,6.51,1970.0
11505,11505,10851,euphoria,Hentai,OVA,6.0,6.5,12922.0
11506,11506,2590,genmukan,Hentai,OVA,2.0,6.5,3813.0
11507,11507,3747,inyouchuu the animation,"Hentai, School, Supernatural",OVA,2.0,6.5,3363.0
11508,11508,9588,kyouiku shidou the animation,Hentai,OVA,1.0,6.5,2438.0
11509,11509,4714,the rapeman,Hentai,OVA,2.0,6.5,2722.0
11510,11510,13325,crimson girls chikan shihai,Hentai,OVA,3.0,6.49,3292.0
11511,11511,2533,d vine luv,Hentai,OVA,4.0,6.49,2241.0
11512,11512,2883,iyashite agerun saiyuuki,"Hentai, Parody",OVA,1.0,6.49,3165.0
11513,11513,29915,junai maniac,Hentai,OVA,2.0,6.49,1737.0
11514,11514,32267,kowaremono risa the animation,Hentai,OVA,1.0,6.49,2103.0
11515,11515,2445,maple colors,Hentai,OVA,2.0,6.49,3258.0
11516,11516,9638,ore wa kanojo wo shinjiteru ,Hentai,OVA,1.0,6.49,5071.0
11517,11517,217,shin angel,"Comedy, Drama, Hentai, Romance",OVA,5.0,6.49,1420.0
11518,11518,11465,tsuma no haha sayuri,Hentai,OVA,2.0,6.49,2071.0
11519,11519,1389,yakin byoutou san,Hentai,OVA,3.0,6.49,2710.0
11520,11520,30460,kanojo ga nekomimi ni kigaetara,Hentai,OVA,1.0,6.48,1777.0
11521,11521,32997,lo re pako sukusuku mizuki chan the animation,Hentai,OVA,1.0,6.48,1819.0
11522,11522,6685,mesu kyoushi injoku no kyoushitsu,Hentai,OVA,3.0,6.48,2005.0
11523,11523,6220,musuko no tomodachi ni okasarete,Hentai,OVA,2.0,6.48,1883.0
11524,11524,31400,rinkan biyaku chuudoku nigeba nashi 1428 nin no seito zenin ni sex sareru reijou sayaka,Hentai,OVA,2.0,6.48,2327.0
11525,11525,5993,samayou midara na lunatics,Hentai,OVA,2.0,6.48,1916.0
11526,11526,20757,taimanin yukikaze,"Demons, Hentai, Supernatural",OVA,3.0,6.47,3280.0
11527,11527,8655,bijukubo,Hentai,OVA,2.0,6.47,2918.0
11528,11528,2138,kage ova ,"Action, Hentai, Historical, Martial Arts",OVA,4.0,6.47,3176.0
11529,11529,1359,nikutai ten 039 i,"Hentai, Yuri",OVA,2.0,6.47,6551.0
11530,11530,746,papa to kiss in the dark,"Comedy, Drama, Romance, Yaoi",OVA,2.0,6.47,28620.0
11531,11531,2917,seijun kango gakuin,"Comedy, Hentai",OVA,3.0,6.47,1864.0
11532,11532,6891,soukan yuugi 2,Hentai,OVA,2.0,6.47,2570.0
11533,11533,9849,akina to onsen de h shiyo ,Hentai,OVA,1.0,6.46,4372.0
11534,11534,7266,binkan athlete,Hentai,OVA,1.0,6.46,3537.0
11535,11535,14659,hump bang,Hentai,OVA,2.0,6.46,1775.0
11536,11536,4004,inda no himekishi janne,"Fantasy, Hentai, Horror",OVA,2.0,6.46,3422.0
11537,11537,18653,jk to orc heidan aku buta oni ni ryougyaku sareta seijo gakuen,Hentai,OVA,2.0,6.46,2918.0
11538,11538,733,kizuna,"Drama, Romance, Yaoi",OVA,2.0,6.46,6547.0
11539,11539,18455,m ogui last order,Hentai,OVA,1.0,6.46,2331.0
11540,11540,30262,okane ga nai specials,"Drama, Romance, Yaoi",Special,4.0,6.46,1285.0
11541,11541,2861,seifuku shojo the animation,Hentai,OVA,2.0,6.46,2552.0
11542,11542,2324,angel blade,"Action, Demons, Hentai",OVA,3.0,6.45,5863.0
11543,11543,31885,majuu jouka shoujo utea,Hentai,OVA,2.0,6.45,1542.0
11544,11544,32016,secret journey,"Comedy, Fantasy, Hentai, Supernatural, Yaoi",OVA,1.0,6.46,2349.0
11545,11545,8289,toumei ningen r,Hentai,OVA,2.0,6.45,2300.0
11546,11546,2945,hitozuma ryoujoku sankanbi,Hentai,OVA,2.0,6.44,2486.0
11547,11547,7179,makai tenshi djibril 3,"Fantasy, Harem, Hentai, School, Supernatural",OVA,2.0,6.44,2831.0
11548,11548,33165,mashou no nie 3,Hentai,OVA,2.0,6.44,1430.0
11549,11549,3427,oni tensei,"Hentai, Horror, Supernatural",OVA,4.0,6.44,1387.0
11550,11550,18959,waisetsu missile the animation,Hentai,OVA,1.0,6.44,2179.0
11551,11551,17543,d spray,Hentai,OVA,1.0,6.42,1800.0
11552,11552,5321,futari no aniyome,Hentai,OVA,2.0,6.43,1958.0
11553,11553,13217,hishoka drop the animation,Hentai,OVA,1.0,6.43,1974.0
11554,11554,8339,kachou no koi,"Comedy, Romance, Yaoi",OVA,1.0,6.43,6890.0
11555,11555,5653,mahou shoujo ai san the anime,"Demons, Hentai, School, Supernatural",OVA,3.0,6.43,1981.0
11556,11556,5209,manin densha,Hentai,OVA,3.0,6.43,2708.0
11557,11557,2194,mejoku,Hentai,OVA,2.0,6.43,2830.0
11558,11558,33138,nama lo re namakemono the animation,Hentai,OVA,1.0,6.43,1529.0
11559,11559,10392,pet life,Hentai,OVA,1.0,6.43,2374.0
11560,11560,2943,inbaku gakuen,"Hentai, School",OVA,3.0,6.42,2489.0
11561,11561,3916,magical witch academy boku to sensei no magical lesson the animation,Hentai,OVA,2.0,6.42,2930.0
11562,11562,2431,nikuyoku gangu takuhainin,Hentai,OVA,3.0,6.42,1566.0
11563,11563,1633,shintaisou kari,Hentai,OVA,4.0,6.42,3942.0
11564,11564,11523,shiofuki mermaid,Hentai,OVA,1.0,6.42,1690.0
11565,11565,8837,taimanin asagi special,"Action, Demons, Hentai, Martial Arts, Supernatural",Special,1.0,6.42,2258.0
11566,11566,8577,aki sora yume no naka,"Ecchi, Romance, Seinen, Yuri",OVA,2.0,6.41,37519.0
11567,11567,6402,bakunyuu maid kari,Hentai,OVA,2.0,6.41,2588.0
11568,11568,1339,cool devices,Hentai,OVA,11.0,6.41,3966.0
11569,11569,24273,iinari saimin kanojo,Hentai,OVA,2.0,6.41,2867.0
11570,11570,6235,immoral,Hentai,OVA,2.0,6.41,2189.0
11571,11571,9467,kanojo ga mimai ni konai wake,"Drama, Hentai",OVA,3.0,6.41,2704.0
11572,11572,8111,last waltz hakudaku mamire no natsu gasshuku,Hentai,OVA,2.0,6.41,2748.0
11573,11573,8653,mahou shoujo isuka,Hentai,OVA,3.0,6.41,2600.0
11574,11574,1779,bakunyuu shimai,Hentai,OVA,2.0,6.4,2381.0
11575,11575,2875,chikan monogatari,Hentai,OVA,2.0,6.4,2727.0
11576,11576,27879,eromame,Hentai,OVA,2.0,6.4,1854.0
11577,11577,22901,love es m the animation,Hentai,OVA,1.0,6.4,1585.0
11578,11578,316,nageki no kenkou yuuryouji,"Comedy, Hentai, Yuri",OVA,3.0,6.4,2594.0
11579,11579,9009,otome juurin yuugi maiden infringement play,Hentai,OVA,2.0,6.4,2673.0
11580,11580,2021,youkou no ken,"Adventure, Comedy, Hentai",OVA,2.0,6.4,1895.0
11581,11581,4946,angel blade cut scene,"Hentai, Sci-Fi",Special,1.0,6.39,1342.0
11582,11582,34030,bokura no sex,Hentai,OVA,1.0,6.39,532.0
11583,11583,1275,can can bunny extra,"Fantasy, Hentai, Romance",OVA,6.0,6.39,2029.0
11584,11584,34311,ecchi na shintai sokutei anime edition,Hentai,OVA,1.0,6.34,414.0
11585,11585,3062,futago no haha seihonnou,Hentai,OVA,2.0,6.39,2372.0
11586,11586,5686,himekishi angelica,Hentai,OVA,2.0,6.39,2383.0
11587,11587,4304,kodomo no jikan,Hentai,OVA,7.0,6.39,6172.0
11588,11588,214,pia carrot e youkoso 2,"Comedy, Hentai, Romance",OVA,3.0,6.39,1408.0
11589,11589,8292,seitokaichou hikaru,Hentai,OVA,1.0,6.39,2772.0
11590,11590,2507,tsuma tsuma,Hentai,OVA,2.0,6.39,2208.0
11591,11591,753,chijoku shinsatsushitsu,Hentai,OVA,2.0,6.38,2825.0
11592,11592,3324,discode ijou seiai,Hentai,OVA,3.0,6.38,4289.0
11593,11593,17747,furyou ni hamerarete jusei suru kyonyuu okaasan the animation,Hentai,OVA,2.0,6.38,2646.0
11594,11594,188,gosenzo san 039 e,"Comedy, Hentai, Mystery, Supernatural",OVA,4.0,6.38,1222.0
11595,11595,3308,heartwork symphony of destruction,"Action, Hentai",OVA,3.0,6.38,2197.0
11596,11596,1781,hi me go to,Hentai,OVA,1.0,6.38,2459.0
11597,11597,15839,hitou meguri kakure yu mao hen,Hentai,OVA,2.0,6.38,2946.0
11598,11598,9287,inyouchuu shoku special,"Demons, Fantasy, Hentai, Horror, Supernatural",OVA,1.0,6.38,1492.0
11599,11599,19857,kagachi sama onagusame tatematsurimasu netorare mura inya hanashi the animation,Hentai,OVA,1.0,6.39,2124.0
11600,11600,23477,kakushi dere special,Hentai,Special,1.0,6.38,983.0
11601,11601,3303,momiji,"Hentai, School",OVA,4.0,6.38,1506.0
11602,11602,22119,peropero teacher,Hentai,OVA,3.0,6.38,2478.0
11603,11603,3403,the guts ,Hentai,OVA,2.0,6.38,2890.0
11604,11604,1388,yakin byoutou ni,Hentai,OVA,5.0,6.38,2741.0
11605,11605,2359,choujin densetsu urotsukidouji movie,"Action, Demons, Drama, Hentai",Movie,1.0,6.37,2545.0
11606,11606,3385,dorei ichiba,Hentai,OVA,3.0,6.37,2049.0
11607,11607,25055,furifure the animation,Hentai,OVA,1.0,6.37,1832.0
11608,11608,24357,mokkai shiyo ,Hentai,OVA,1.0,6.37,1453.0
11609,11609,30269,momoiro milk,Hentai,OVA,2.0,6.37,1628.0
11610,11610,1113,one kagayaku kisetsu e true stories,Hentai,OVA,3.0,6.37,1934.0
